231,00,02,53.62,-1,58,46,53.0,9.58,F6/F7IV,4.59,1.21,0.500,0.027
232,00,02,55.21,-1,30,08,59.2,8.43,A0V,5.18,1.11,0.007,0.004
233,00,02,55.67,+1,71,21,30.8,8.49,K0,2.50,1.03,1.180,0.023
234,00,02,56.06,+1,70,14,16.8,9.64,B8,2.91,1.08,0.310,0.034
235,00,02,56.75,+1,71,22,05.0,9.17,K0,2.60,1.31,1.222,0.044
236,00,02,57.08,-1,00,53,37.8,8.09,K0,2.96,1.08,1.260,0.021
237,00,02,57.39,-1,39,31,38.4,9.00,G8IV,6.32,1.32,0.903,0.016
238,00,02,57.43,-1,20,02,45.9,6.25,F6/F7V,16.16,0.96,0.526,0.004
239,00,02,58.36,+1,03,22,55.0,8.56,F5,4.77,1.27,0.521,0.020
240,00,02,58.50,+1,09,47,42.8,10.81,F8,3.36,2.03,0.565,0.072
241,00,03,00.47,+1,09,08,17.9,8.76,K0,2.37,1.28,1.010,0.027
242,00,03,00.52,-1,34,44,38.6,7.76,G8IV,7.41,0.93,0.967,0.008
243,00,03,00.81,-1,60,41,30.8,7.82,K0III,4.11,0.80,1.041,0.011
244,00,03,02.13,+1,39,59,42.5,7.90,F8,3.49,0.74,0.668,0.011
245,00,03,03.26,-1,07,48,55.9,8.52,G5,3.31,1.13,1.036,0.017
246,00,03,03.28,+1,56,43,59.5,9.73,K3,18.29,1.56,0.990,0.020
247,00,03,03.73,+1,08,15,41.1,9.19,F0,6.08,1.68,0.346,0.072
248,00,03,03.78,+1,08,16,14.9,8.10,F0,9.03,1.17,0.342,0.015
249,00,03,05.81,+1,31,52,12.4,8.75,F8,13.24,1.03,0.552,0.022
250,00,03,05.84,+1,52,27,54.6,8.14,K0,5.19,1.99,0.880,0.015
251,00,03,06.10,-1,25,15,39.8,8.65,K2III,-0.53,1.21,1.349,0.028
252,00,03,07.10,+1,29,29,09.5,10.30,K0...,-0.95,2.86,1.082,0.197
253,00,03,07.82,-1,24,08,42.5,6.46,K1III,6.78,0.88,1.176,0.003
254,00,03,08.32,+1,42,44,52.5,6.73,A2,5.96,0.76,0.051,0.006
255,00,03,10.69,-1,24,35,17.8,7.96,F2/F3V,11.84,1.16,0.421,0.001
256,00,03,11.18,+1,54,30,57.0,9.53,F0,4.73,1.44,0.461,0.027
257,00,03,12.72,-1,31,12,44.6,8.87,A0V,3.15,1.18,0.081,0.003
258,00,03,13.28,+1,17,33,08.6,6.59,K0,6.28,0.78,1.122,0.007
259,00,03,13.42,+1,48,43,20.4,8.65,M0,0.54,1.23,1.455,0.028
260,00,03,16.10,-1,55,24,18.3,9.64,F2V,6.10,1.44,0.432,0.021
261,00,03,16.92,-1,23,36,55.2,9.15,F3V,8.21,2.41,0.424,0.100
262,00,03,18.19,+1,32,50,45.1,9.04,F0V,4.31,1.25,0.422,0.023
263,00,03,19.02,+1,04,41,13.7,12.04,M1,32.93,3.49,1.473,0.020
264,00,03,19.70,+1,38,14,38.5,8.42,K0,3.69,0.90,1.174,0.019
266,00,03,20.49,-1,11,56,42.8,8.09,K1IIICN...,3.38,1.13,1.125,0.015
265,00,03,20.49,-1,64,28,33.9,9.06,K5III:,1.06,0.94,1.688,0.047
267,00,03,20.50,-1,04,08,44.6,8.09,F2,11.66,1.42,0.455,0.015
268,00,03,22.03,+1,59,04,43.0,8.18,K5,0.24,1.01,1.462,0.019
269,00,03,22.09,+1,23,34,30.2,8.77,G5,3.82,1.02,1.125,0.026
270,00,03,24.01,+1,73,10,28.2,7.36,A2,4.70,0.63,0.146,0.014
271,00,03,24.67,-1,35,57,54.6,9.16,A2III,4.81,1.11,0.232,0.005
272,00,03,25.32,-1,26,24,54.7,8.82,G8/K0III,1.39,1.31,0.979,0.019
273,00,03,25.65,-1,46,49,51.5,11.14,A0V,1.86,2.09,0.041,0.002
274,00,03,25.72,+1,63,38,25.9,6.24,B3Ia,0.93,0.57,0.332,0.034
275,00,03,25.84,-1,29,00,02.2,9.44,F3V,5.68,4.61,0.439,0.026
276,00,03,25.90,+1,20,39,57.3,7.49,G0,15.55,0.95,0.636,0.015
277,00,03,26.23,-1,36,15,04.3,6.96,F2V,15.84,0.81,0.353,0.015
278,00,03,27.15,+1,55,33,03.2,7.94,B2IVne+...,2.79,0.95,-0.023,0.003
279,00,03,27.31,+1,62,21,28.1,8.69,B8V,0.81,0.87,0.120,0.015
280,00,03,27.90,+1,53,18,45.7,8.15,A2,4.83,0.97,0.134,0.009
281,00,03,30.28,+1,55,03,35.8,8.45,M0,2.88,1.10,1.655,0.030
282,00,03,30.34,+1,19,22,53.7,7.92,K0,1.62,0.97,1.408,0.020
283,00,03,30.52,+1,12,21,24.6,7.45,A5,4.99,0.99,0.353,0.015
284,00,03,30.80,-1,65,49,39.2,9.01,G8III,2.11,1.04,0.956,0.025
285,00,03,31.36,-1,35,36,08.0,8.55,K1IV/VCN...,1.38,1.06,1.212,0.016
286,00,03,31.51,+1,78,43,04.1,9.23,K0,0.11,0.93,1.006,0.028
287,00,03,32.59,-1,13,13,38.2,9.16,K5,1.19,1.40,1.538,0.020
288,00,03,33.30,+1,42,21,08.0,7.90,K0,5.49,0.97,1.071,0.012
289,00,03,36.57,-1,51,48,32.7,8.68,K0III,3.48,1.17,1.011,0.014
290,00,03,36.99,-1,31,05,38.5,7.78,F8/G0V,15.26,1.03,0.563,0.015
291,00,03,37.09,-1,28,25,01.7,8.21,Ap...,1.46,1.04,-0.123,0.002
292,00,03,38.09,+1,70,18,21.7,8.11,A0,2.92,0.79,-0.019,0.013
293,00,03,39.82,-1,57,09,52.0,8.29,F6V,13.14,0.97,0.488,0.010
294,00,03,40.12,+1,03,54,25.2,7.89,F0,8.63,1.11,0.401,0.004
295,00,03,40.48,-1,41,05,45.1,9.67,F0V,2.83,1.45,0.397,0.004
296,00,03,41.30,-1,28,23,45.1,8.24,G8V,25.29,1.11,0.780,0.010
297,00,03,41.87,+1,48,26,12.9,6.80,A2,6.42,0.75,0.060,0.006
298,00,03,42.47,+1,13,21,54.7,8.18,K0,2.81,1.03,1.015,0.015
299,00,03,44.11,-1,63,36,02.4,8.44,F5V,9.67,0.86,0.508,0.012
301,00,03,44.37,-1,17,20,09.5,4.55,B9IVn,14.31,0.92,-0.047,0.003
300,00,03,44.38,+1,42,01,24.6,7.45,A3,6.04,0.85,0.244,0.009
302,00,03,51.63,+1,66,42,43.9,6.31,M4,3.31,0.60,1.629,0.010
303,00,03,52.60,+1,57,22,41.8,8.15,Am...,5.15,0.98,0.316,0.013
304,00,03,52.75,+1,22,17,45.9,8.27,A2,6.16,1.00,0.136,0.015
305,00,03,53.30,-1,28,23,37.6,7.66,G5IV,20.44,0.96,0.741,0.010
306,00,03,53.94,-1,57,49,49.3,8.59,G2V,14.36,2.44,0.616,0.003
307,00,03,55.13,-1,42,33,34.2,11.55,M0,16.27,2.71,1.260,0.015
308,00,03,56.05,+1,14,22,44.1,7.09,F0,13.90,0.84,0.303,0.007
309,00,03,56.62,-1,45,17,19.0,8.54,A7V,4.59,1.04,0.230,0.015
310,00,03,56.98,-1,43,11,29.4,9.58,G5V,12.24,1.44,0.700,0.005
311,00,03,57.02,+1,36,58,12.8,8.44,F0,6.36,0.90,0.456,0.015
